Date,STI,Hang_Seng,KOSPI,Nikkei_225,Shanghai_Composite,SP500
2012-12-13,3156.55,22445.58,2002.77,9742.73,2061.48,1419.45
2012-12-14,3168.43,22605.98,1995.04,9737.56,2150.62,1413.58
2012-12-17,3158.7,22513.61,1983.07,9828.88,2160.34,1430.36
2012-12-18,3156.79,22494.73,1993.09,9923.01,2162.46,1446.79
2012-12-20,3175.52,22659.78,1999.5,10039.33,2168.35,1443.69
2012-12-21,3163.56,22506.29,1980.42,9940.06,2153.31,1430.15
2012-12-27,3183.93,22619.78,1987.35,10322.98,2205.9,1418.1
2012-12-28,3191.8,22666.59,1997.05,10395.18,2233.25,1402.43
2013-01-04,3225.22,23331.09,2011.94,10688.11,2276.99,1466.47
2013-01-07,3218.26,23329.75,2011.25,10599.01,2285.36,1461.89
2013-01-08,3205.52,23111.19,1997.94,10508.06,2276.07,1457.15
2013-01-09,3220.41,23218.47,1991.81,10578.57,2275.34,1461.02
2013-01-10,3226.25,23354.31,2006.8,10652.64,2283.66,1472.12
2013-01-11,3216.5,23264.07,1996.67,10801.57,2243.0,1472.05
2013-01-15,3196.07,23381.51,1983.74,10879.08,2325.68,1472.34
2013-01-16,3208.5,23356.99,1977.45,10600.44,2309.5,1472.63
2013-01-17,3195.1,23339.76,1974.27,10609.64,2284.91,1480.94
2013-01-18,3211.22,23601.78,1987.85,10913.3,2317.07,1485.98
2013-01-22,3219.86,23658.99,1996.52,10709.93,2315.14,1492.56
2013-01-23,3231.23,23635.1,1980.41,10486.99,2320.91,1494.81
2013-01-24,3248.39,23598.9,1964.48,10620.87,2302.6,1494.82
2013-01-25,3269.31,23580.43,1946.69,10926.65,2291.3,1502.96
2013-01-28,3273.91,23671.88,1939.71,10824.31,2346.5,1500.18
2013-01-29,3259.75,23655.17,1955.96,10866.72,2358.98,1507.84
2013-01-30,3285.9,23822.06,1964.43,11113.95,2382.48,1501.96
2013-01-31,3282.66,23729.53,1961.94,11138.66,2385.42,1498.11
2013-02-01,3291.14,23721.84,1957.79,11191.34,2419.02,1513.17
2013-02-04,3297.37,23685.01,1953.21,11260.35,2428.15,1495.71
2013-02-05,3272.66,23148.53,1938.18,11046.92,2433.13,1511.29
2013-02-06,3276.53,23256.93,1936.19,11463.75,2434.48,1512.12
2013-02-07,3261.77,23177.0,1931.77,11357.07,2418.53,1509.39
2013-02-08,3270.3,23215.16,1950.9,11153.16,2432.4,1517.93
2013-02-19,3295.77,23143.91,1985.83,11372.34,2382.91,1530.94
2013-02-20,3308.89,23307.41,2024.64,11468.28,2397.18,1511.95
2013-02-21,3287.6,22906.67,2015.22,11309.13,2325.95,1502.42
2013-02-22,3288.13,22782.44,2018.89,11385.94,2314.16,1515.6
2013-02-25,3288.76,22820.08,2009.52,11662.52,2325.82,1487.85
2013-02-26,3254.26,22519.69,2000.01,11398.81,2293.34,1496.94
2013-02-27,3261.12,22577.01,2004.04,11253.97,2313.22,1515.99
2013-02-28,3269.95,23020.27,2026.49,11559.36,2365.59,1514.68
2013-03-04,3239.95,22537.81,2013.15,11652.29,2273.4,1525.2
2013-03-05,3248.26,22560.5,2016.61,11683.45,2326.31,1539.79
2013-03-06,3291.81,22777.84,2020.74,11932.27,2347.18,1541.46
2013-03-07,3298.54,22771.44,2004.4,11968.08,2324.29,1544.26
2013-03-08,3289.53,23091.95,2006.01,12283.62,2318.61,1551.18
2013-03-11,3292.97,23090.82,2003.35,12349.05,2310.59,1556.22
2013-03-12,3303.02,22890.6,1993.34,12314.81,2286.6,1552.48
2013-03-13,3288.52,22556.65,1999.73,12239.66,2263.97,1554.52
2013-03-14,3279.5,22619.18,2002.13,12381.19,2270.28,1563.23
2013-03-15,3286.05,22533.11,1986.5,12560.95,2278.4,1560.7
2013-03-18,3256.47,22083.36,1968.18,12220.63,2240.02,1552.1
2013-03-19,3269.13,22041.86,1978.56,12468.23,2257.43,1548.34
2013-03-21,3267.65,22225.88,1950.82,12635.69,2324.24,1545.8
2013-03-22,3258.57,22115.3,1948.71,12338.53,2328.28,1556.89
2013-03-25,3267.48,22251.15,1977.67,12546.46,2326.72,1551.69
2013-03-26,3288.53,22311.08,1983.7,12471.62,2297.67,1563.77
2013-03-27,3313.03,22464.82,1993.44,12493.79,2301.26,1562.85
2013-03-28,3308.1,22299.63,1993.52,12335.96,2236.3,1569.19
2013-04-02,3317.59,22367.82,1986.15,12003.43,2227.74,1570.25
2013-04-03,3321.77,22337.49,1983.22,12362.2,2225.29,1553.69
2013-04-08,3284.61,21718.05,1918.69,13192.59,2211.59,1563.07
2013-04-09,3296.57,21870.34,1920.74,13192.35,2225.77,1568.61
2013-04-10,3293.25,22034.56,1935.58,13288.13,2226.13,1587.73
2013-04-11,3308.8,22101.27,1949.8,13549.16,2219.55,1593.37
2013-04-12,3294.19,22089.05,1924.23,13485.14,2206.78,1588.85
2013-04-15,3284.37,21772.67,1920.45,13275.66,2181.94,1552.36
2013-04-16,3291.58,21672.03,1922.21,13221.44,2194.84,1574.57
2013-04-17,3291.46,21569.67,1923.84,13382.89,2193.8,1552.01
2013-04-18,3296.37,21512.52,1900.06,13220.07,2197.6,1541.61
2013-04-19,3294.05,22013.57,1906.75,13316.48,2244.64,1555.25
2013-04-22,3308.92,22044.37,1926.31,13568.37,2242.17,1562.5
2013-04-23,3284.35,21806.61,1918.63,13529.65,2184.54,1578.78
2013-04-24,3322.71,22183.05,1935.31,13843.46,2218.32,1578.79
2013-04-25,3337.71,22401.24,1951.6,13926.08,2199.31,1585.16
2013-04-26,3348.87,22547.71,1944.56,13884.13,2177.91,1582.24
2013-05-02,3402.39,22668.3,1957.21,13694.04,2174.12,1597.59
2013-05-07,3383.16,23047.09,1954.35,14180.24,2235.57,1625.96
2013-05-08,3413.02,23244.35,1956.45,14285.69,2246.3,1632.69
2013-05-09,3432.78,23211.48,1979.45,14191.48,2232.97,1626.67
2013-05-10,3443.77,23321.22,1944.75,14607.54,2246.83,1633.7
2013-05-13,3428.96,22989.81,1948.7,14782.21,2241.92,1633.77
2013-05-14,3432.76,22930.28,1968.83,14758.42,2217.01,1650.34
2013-05-15,3441.53,23044.24,1971.26,15096.03,2224.8,1658.78
2013-05-16,3452.28,23082.68,1986.81,15037.24,2251.8,1650.47
2013-05-20,3454.23,23493.03,1982.43,15360.81,2299.99,1666.29
2013-05-21,3443.9,23366.37,1981.09,15381.02,2305.11,1669.16
2013-05-22,3454.37,23261.08,1993.83,15627.26,2302.4,1655.35
2013-05-23,3393.17,22669.68,1969.19,14483.98,2275.67,1650.51
2013-05-28,3406.08,22924.25,1986.22,14311.98,2321.32,1660.06
2013-05-29,3367.47,22554.93,2001.2,14326.46,2324.02,1648.36
2013-05-30,3336.01,22484.31,2000.1,13589.03,2317.75,1654.41
2013-05-31,3311.37,22392.16,2001.05,13774.54,2300.59,1630.74
2013-06-03,3291.08,22282.19,1989.57,13261.82,2299.25,1640.42
2013-06-04,3291.35,22285.52,1989.51,13533.76,2272.42,1631.38
2013-06-05,3243.43,22069.24,1959.19,13014.87,2270.93,1608.9
2013-06-07,3184.72,21575.26,1923.85,12877.53,2210.9,1643.38
2013-06-13,3130.69,20887.04,1882.73,12445.38,2148.35,1636.36
2013-06-14,3161.43,20969.14,1889.24,12686.52,2162.04,1626.73
2013-06-17,3183.44,21225.9,1883.1,13033.12,2156.22,1639.04
2013-06-18,3229.55,21225.88,1900.62,13007.28,2159.29,1651.81
2013-06-19,3213.79,20986.89,1888.31,13245.22,2143.45,1628.93
2013-06-20,3133.26,20382.87,1850.49,13014.58,2084.02,1588.19
2013-06-21,3124.45,20263.31,1822.83,13230.13,2073.09,1592.43
2013-06-24,3074.31,19813.98,1799.01,13062.78,1963.23,1573.09
2013-06-25,3089.93,19855.72,1780.63,12969.34,1959.51,1588.03
2013-06-26,3104.4,20338.55,1783.45,12834.01,1951.49,1603.26
2013-06-27,3118.03,20440.08,1834.7,13213.55,1950.01,1613.2
2013-06-28,3150.44,20803.29,1863.32,13677.32,1979.21,1606.28
2013-07-02,3173.32,20658.65,1855.02,14098.74,2006.56,1614.08
2013-07-03,3129.49,20147.31,1824.66,14055.56,1994.27,1615.41
2013-07-05,3169.73,20854.67,1833.31,14309.97,2007.2,1631.89
2013-07-08,3155.47,20582.19,1816.85,14109.34,1958.27,1640.46
2013-07-09,3178.63,20683.01,1830.35,14472.9,1965.45,1652.32
2013-07-10,3188.04,20904.56,1824.16,14416.6,2008.13,1652.62
2013-07-11,3248.92,21437.49,1877.6,14472.58,2072.99,1675.02
2013-07-12,3236.06,21277.28,1869.98,14506.25,2039.49,1680.19
2013-07-16,3224.96,21312.38,1866.36,14599.12,2065.72,1676.26
2013-07-17,3208.33,21371.87,1887.49,14615.04,2044.92,1680.91
2013-07-18,3218.2,21345.22,1875.48,14808.5,2023.4,1689.37
2013-07-19,3213.26,21362.42,1871.41,14589.91,1992.65,1692.09
2013-07-22,3234.35,21416.5,1880.35,14658.04,2004.76,1695.53
2013-07-23,3253.76,21915.42,1904.15,14778.51,2043.88,1692.39
2013-07-24,3274.76,21968.93,1912.08,14731.28,2033.33,1685.94
2013-07-25,3235.68,21900.96,1909.61,14562.93,2021.17,1690.25
2013-07-26,3236.1,21968.95,1910.81,14129.98,2010.85,1691.65
2013-07-29,3236.97,21850.15,1899.89,13661.13,1976.31,1685.33
2013-07-30,3245.45,21953.96,1917.05,13869.82,1990.06,1685.96
2013-07-31,3221.93,21883.66,1914.03,13668.32,1993.8,1685.73
2013-08-01,3243.29,22088.79,1920.74,14005.77,2029.07,1706.87
2013-08-02,3254.13,22190.97,1923.38,14466.16,2029.42,1709.67
2013-08-05,3241.79,22222.01,1916.22,14258.04,2050.48,1707.14
2013-08-06,3224.89,21923.7,1906.62,14401.06,2060.5,1697.37
2013-08-07,3229.91,21588.84,1878.33,13824.94,2046.78,1690.91
2013-08-12,3232.24,22271.28,1884.83,13519.43,2101.28,1689.47
2013-08-13,3244.12,22541.13,1913.03,13867.0,2106.16,1694.16
2013-08-16,3197.53,22517.81,1920.11,13650.11,2068.45,1655.83
2013-08-19,3173.33,22463.7,1917.64,13758.13,2085.6,1646.06
2013-08-20,3128.75,21970.29,1887.85,13396.38,2072.59,1652.35
2013-08-21,3108.99,21817.73,1867.46,13424.33,2072.96,1642.8
2013-08-22,3089.4,21895.4,1849.12,13365.17,2067.12,1656.96
2013-08-23,3088.85,21863.51,1870.16,13660.55,2057.46,1663.5
2013-08-26,3084.41,22005.32,1887.86,13636.28,2096.47,1656.78
2013-08-27,3034.02,21874.77,1885.84,13542.37,2103.57,1630.48
2013-08-28,3004.18,21524.65,1884.52,13338.46,2101.3,1634.96
2013-08-29,3038.03,21704.78,1907.54,13459.71,2097.23,1638.17
2013-08-30,3028.94,21731.37,1926.36,13388.86,2098.38,1632.97
2013-09-03,3054.78,22394.58,1933.74,13978.44,2123.11,1639.77
2013-09-04,3015.42,22326.22,1933.03,14053.87,2127.62,1653.08
2013-09-05,3039.45,22597.97,1951.65,14064.82,2122.43,1655.08
2013-09-06,3048.35,22621.22,1955.31,13860.81,2139.99,1655.17
2013-09-09,3088.2,22750.65,1974.67,14205.23,2212.52,1671.71
2013-09-10,3123.89,22976.65,1994.06,14423.36,2237.98,1683.99
2013-09-11,3108.19,22937.14,2003.85,14425.07,2241.27,1689.13
2013-09-12,3121.08,22953.72,2004.06,14387.27,2255.6,1683.42
2013-09-13,3120.3,22915.28,1994.32,14404.67,2236.22,1687.99
2013-09-17,3180.92,23180.52,2005.58,14311.67,2185.56,1704.76
2013-09-24,3211.75,23179.04,2007.1,14732.61,2207.53,1697.42
2013-09-25,3208.58,23209.63,1998.06,14620.53,2198.51,1692.77
2013-09-26,3194.31,23125.03,2007.32,14799.12,2155.81,1698.67
2013-09-27,3210.18,23207.04,2011.8,14760.07,2160.03,1691.75
2013-09-30,3167.87,22859.86,1996.96,14455.8,2174.67,1681.55
2013-10-08,3146.5,23178.85,2002.76,13894.61,2198.2,1655.45
2013-10-10,3169.91,22951.3,2001.4,14194.71,2190.93,1692.56
2013-10-11,3179.71,23218.32,2024.9,14404.74,2228.15,1703.2
2013-10-16,3174.03,23228.33,2034.61,14467.14,2193.07,1721.54
2013-10-17,3186.62,23094.88,2040.61,14586.51,2188.54,1733.15
2013-10-18,3192.9,23340.1,2052.4,14561.54,2193.78,1744.5
2013-10-21,3195.76,23438.15,2053.01,14693.57,2229.24,1744.66
2013-10-22,3210.21,23315.99,2056.12,14713.25,2210.65,1754.67
2013-10-23,3204.8,22999.95,2035.75,14426.05,2183.11,1746.38
2013-10-24,3217.95,22835.82,2046.69,14486.41,2164.32,1752.07
2013-10-25,3205.24,22698.34,2034.39,14088.19,2132.96,1759.77
2013-10-28,3207.85,22806.58,2048.14,14396.04,2133.87,1762.11
2013-10-29,3208.82,22846.54,2051.76,14325.98,2128.86,1771.95
2013-10-30,3230.44,23304.02,2059.58,14502.35,2160.46,1763.31
2013-10-31,3210.67,23206.37,2030.09,14327.94,2141.61,1756.54
2013-11-01,3201.2,23249.79,2039.42,14201.57,2149.56,1761.64
2013-11-05,3205.54,23038.95,2013.93,14225.37,2157.24,1762.97
2013-11-06,3205.29,23036.94,2013.67,14337.31,2139.61,1770.49
2013-11-07,3202.1,22881.03,2004.04,14228.44,2129.4,1747.15
2013-11-08,3177.25,22744.39,1984.87,14086.8,2106.13,1770.61
2013-11-11,3186.72,23069.85,1977.3,14269.84,2109.47,1771.89
2013-11-12,3180.25,22901.41,1995.48,14588.68,2126.77,1767.69
2013-11-13,3166.74,22463.83,1963.56,14567.16,2087.94,1782.0
2013-11-14,3191.08,22649.15,1967.56,14876.41,2100.51,1790.62
2013-11-15,3201.27,23032.15,2005.64,15165.92,2135.83,1798.18
2013-11-18,3203.03,23660.06,2010.81,15164.3,2197.22,1791.53
2013-11-19,3192.08,23657.81,2031.64,15126.56,2193.12,1787.87
2013-11-20,3184.23,23700.86,2017.24,15076.08,2206.61,1781.37
2013-11-21,3172.38,23580.29,1993.78,15365.6,2205.77,1795.85
2013-11-22,3172.85,23696.28,2006.23,15381.72,2196.38,1804.76
2013-11-25,3180.65,23684.45,2015.98,15619.13,2186.11,1802.48
2013-11-26,3173.51,23681.28,2022.64,15515.24,2183.07,1802.75
2013-11-27,3172.06,23806.35,2028.81,15449.63,2201.07,1807.23
2013-11-29,3176.35,23881.29,2044.87,15661.87,2220.5,1805.81
2013-12-02,3188.76,24038.55,2030.78,15655.07,2207.37,1800.9
2013-12-03,3187.67,23910.47,2009.36,15749.66,2222.67,1795.15
2013-12-04,3160.7,23728.7,1986.8,15407.94,2251.76,1792.81
2013-12-05,3124.38,23712.57,1984.77,15177.49,2247.06,1785.03
2013-12-06,3114.17,23743.1,1980.41,15299.86,2237.11,1805.09
2013-12-09,3113.64,23811.17,2000.38,15650.21,2238.2,1808.37
2013-12-10,3081.72,23744.19,1993.45,15611.31,2237.49,1802.62
2013-12-11,3060.74,23338.24,1977.97,15515.06,2204.17,1782.22
2013-12-12,3059.04,23218.12,1967.93,15341.82,2202.8,1775.5
2013-12-13,3066.02,23245.96,1962.91,15403.11,2196.07,1775.32
2013-12-16,3053.77,23114.66,1961.15,15152.91,2160.86,1786.54
2013-12-17,3067.57,23069.23,1965.74,15278.63,2151.08,1781.0
2013-12-18,3061.78,23143.82,1974.63,15587.8,2148.28,1810.65
2013-12-19,3070.23,22888.75,1975.65,15859.22,2127.79,1809.6
2013-12-20,3094.48,22812.18,1983.35,15870.42,2084.79,1818.32
2013-12-24,3127.29,23179.55,2001.59,15889.33,2092.91,1833.32
2013-12-27,3149.76,23243.24,2002.28,16178.94,2101.25,1841.4
2013-12-30,3153.29,23244.87,2011.34,16291.31,2097.53,1841.07
2014-01-06,3123.82,22684.15,1953.28,15908.88,2045.71,1826.77
2014-01-07,3120.88,22712.78,1959.44,15814.37,2047.32,1837.88
2014-01-08,3150.65,22996.59,1958.96,16121.45,2044.34,1837.49
2014-01-09,3145.41,22787.33,1946.11,15880.33,2027.62,1838.13
2014-01-10,3143.87,22846.25,1938.54,15912.06,2013.3,1842.37
2014-01-14,3123.75,22791.28,1946.07,15422.4,2026.84,1838.88
2014-01-15,3143.25,22902.0,1953.28,15808.73,2023.35,1848.38
2014-01-16,3140.44,22986.41,1957.32,15747.2,2023.7,1845.89
2014-01-17,3147.33,23133.35,1944.48,15734.46,2004.95,1838.7
2014-01-21,3133.76,23033.12,1963.89,15795.96,2008.31,1843.8
2014-01-22,3133.74,23082.25,1970.42,15820.96,2051.75,1844.86
2014-01-23,3100.24,22733.9,1947.59,15695.89,2042.18,1828.46
2014-01-24,3075.99,22450.06,1940.56,15391.56,2054.39,1790.29
2014-01-27,3042.43,21976.1,1910.34,15005.73,2033.3,1781.56
2014-01-28,3062.41,21960.64,1916.93,14980.16,2038.51,1792.5
2014-01-29,3047.93,22141.61,1941.15,15383.91,2049.91,1774.2
2014-02-07,3013.14,21636.85,1922.5,14462.41,2044.5,1797.02
2014-02-10,3017.2,21579.26,1923.3,14718.34,2086.07,1799.84
2014-02-12,3035.45,22285.79,1935.84,14800.06,2109.96,1819.26
2014-02-13,3039.9,22165.53,1926.96,14534.74,2098.4,1829.83
2014-02-14,3038.71,22298.41,1940.28,14313.03,2115.85,1838.63
2014-02-18,3070.78,22587.72,1946.91,14843.24,2119.07,1840.76
2014-02-19,3088.79,22664.52,1942.93,14766.53,2142.55,1828.75
2014-02-20,3086.64,22394.08,1930.57,14449.18,2138.78,1839.78
2014-02-21,3099.93,22568.24,1957.83,14865.67,2113.69,1836.25
2014-02-24,3105.84,22388.56,1949.05,14837.68,2076.69,1847.61
2014-02-25,3103.62,22317.2,1964.86,15051.6,2034.22,1845.12
2014-02-26,3088.25,22437.44,1970.77,14970.97,2041.25,1845.16
2014-02-27,3096.74,22828.18,1978.43,14923.11,2047.35,1854.29
2014-02-28,3110.78,22836.96,1979.99,14841.07,2056.3,1859.45
2014-03-03,3087.47,22500.67,1964.69,14652.23,2075.24,1845.73
2014-03-04,3104.71,22657.63,1954.11,14721.48,2071.47,1873.91
2014-03-05,3116.64,22579.78,1971.24,14897.63,2053.08,1873.81
2014-03-06,3129.17,22702.97,1975.62,15134.75,2059.58,1877.03
2014-03-07,3136.26,22660.49,1974.68,15274.07,2057.91,1878.04
2014-03-10,3126.63,22264.93,1954.42,15120.14,1999.06,1877.17
2014-03-11,3129.4,22269.61,1963.87,15224.11,2001.16,1867.63
2014-03-12,3097.43,21901.95,1932.54,14830.39,1997.69,1868.2
2014-03-13,3081.39,21756.08,1934.38,14815.98,2019.11,1846.34
2014-03-14,3073.72,21539.49,1919.9,14327.66,2004.34,1841.13
2014-03-17,3092.14,21473.95,1927.53,14277.67,2023.67,1858.83
2014-03-18,3093.84,21583.5,1940.21,14411.27,2025.2,1872.25
2014-03-19,3080.75,21568.69,1937.68,14462.52,2021.73,1860.77
2014-03-20,3057.2,21182.16,1919.52,14224.23,1993.48,1872.01
2014-03-24,3111.83,21846.45,1945.55,14475.3,2066.28,1857.44
2014-03-25,3104.17,21732.32,1941.25,14423.19,2067.31,1865.62
2014-03-26,3143.32,21887.75,1964.31,14477.16,2063.67,1852.56
2014-03-27,3162.46,21834.45,1977.97,14622.89,2046.59,1849.04
2014-03-28,3172.17,22065.53,1981.0,14696.03,2041.71,1857.62
2014-03-31,3188.62,22151.06,1985.61,14827.83,2033.31,1872.34
2014-04-01,3198.52,22448.54,1991.98,14791.99,2047.46,1885.52
2014-04-02,3192.78,22523.94,1997.25,14946.32,2058.99,1890.9
2014-04-03,3220.06,22565.08,1993.7,15071.88,2043.7,1888.77
2014-04-04,3212.72,22510.08,1988.09,15063.77,2058.83,1865.09
2014-04-08,3204.09,22596.97,1993.03,14606.88,2098.28,1851.96
2014-04-09,3209.92,22843.17,1998.95,14299.69,2105.24,1872.18
2014-04-10,3203.58,23186.96,2008.61,14300.12,2134.3,1833.08
2014-04-11,3198.22,23003.64,1997.44,13960.05,2130.54,1815.69
2014-04-14,3214.83,23038.8,1997.02,13910.16,2131.54,1830.61
2014-04-15,3246.32,22671.26,1992.27,13996.81,2101.6,1842.98
2014-04-16,3253.2,22696.01,1992.21,14417.68,2105.12,1862.31
2014-04-17,3253.8,22760.24,1992.05,14417.53,2098.89,1864.85
2014-04-22,3277.53,22730.68,2004.22,14388.77,2072.83,1879.55
2014-04-23,3258.01,22509.64,2000.37,14546.27,2067.38,1875.39
2014-04-24,3283.93,22562.8,1998.34,14404.99,2057.03,1878.61
2014-04-25,3267.57,22223.53,1971.66,14429.26,2036.52,1863.4
2014-04-28,3242.71,22132.53,1969.26,14288.23,2003.49,1869.43
2014-04-30,3264.71,22133.97,1961.79,14304.11,2026.36,1883.95
2014-05-07,3236.43,21746.26,1939.88,14033.45,2010.08,1878.21
2014-05-08,3247.69,21837.12,1950.6,14163.78,2015.27,1875.63
2014-05-09,3252.13,21862.99,1956.55,14199.59,2011.14,1878.48
2014-05-12,3222.43,22261.61,1964.94,14149.52,2052.87,1896.65
2014-05-14,3259.09,22582.77,2010.83,14405.76,2047.91,1888.53
2014-05-15,3272.49,22730.86,2010.2,14298.21,2024.97,1870.85
2014-05-16,3262.59,22712.91,2013.44,14096.59,2026.5,1877.86
2014-05-19,3262.43,22704.5,2015.14,14006.44,2005.18,1885.08
2014-05-20,3265.47,22834.68,2011.26,14075.25,2008.12,1872.83
2014-05-21,3261.78,22836.52,2008.33,14042.17,2024.95,1888.03
2014-05-22,3265.66,22953.76,2015.59,14337.79,2021.29,1892.49
2014-05-23,3278.02,22965.86,2017.17,14462.17,2034.57,1900.53
2014-05-27,3274.06,22944.3,1997.63,14636.52,2034.56,1911.91
2014-05-28,3271.84,23080.03,2017.06,14670.95,2050.23,1909.78
2014-05-29,3300.71,23010.14,2012.26,14681.72,2040.59,1920.03
2014-05-30,3295.85,23081.65,1994.96,14632.38,2039.21,1923.57
2014-06-03,3296.67,23291.04,2008.56,15034.25,2038.31,1924.24
2014-06-05,3279.64,23109.66,1995.48,15079.37,2040.88,1940.46
2014-06-09,3305.2,23117.47,1990.04,15124.0,2030.5,1951.27
2014-06-10,3293.82,23315.74,2011.8,14994.8,2052.53,1950.79
2014-06-11,3290.04,23257.29,2014.67,15069.48,2054.95,1943.89
2014-06-12,3293.01,23175.02,2011.65,14973.53,2051.71,1930.11
2014-06-13,3293.25,23319.17,1990.85,15097.84,2070.72,1936.16
2014-06-16,3290.26,23300.67,1993.59,14933.29,2085.98,1937.78
2014-06-17,3274.44,23203.59,2001.55,14975.97,2066.7,1941.99
2014-06-18,3276.8,23181.72,1989.49,15115.8,2055.52,1956.98
2014-06-19,3269.02,23167.73,1992.03,15361.16,2023.73,1959.48
2014-06-20,3258.8,23194.06,1968.07,15349.42,2026.67,1962.87
2014-06-23,3257.4,22804.81,1974.92,15369.28,2024.36,1962.61
2014-06-24,3262.03,22880.64,1994.35,15376.24,2033.93,1949.98
2014-06-25,3261.54,22866.7,1981.77,15266.61,2025.5,1959.53
2014-06-26,3278.57,23197.83,1995.05,15308.49,2038.68,1957.22
2014-06-27,3271.05,23221.52,1988.51,15095.0,2036.51,1960.96
2014-06-30,3255.67,23190.72,2002.21,15162.1,2048.33,1960.23
2014-07-02,3263.91,23549.62,2015.28,15369.97,2059.42,1974.62
2014-07-03,3273.15,23531.44,2010.97,15348.29,2063.23,1985.44
2014-07-07,3291.57,23540.92,2005.12,15379.44,2059.93,1977.65
2014-07-08,3283.34,23541.38,2006.66,15314.41,2064.02,1963.71
2014-07-09,3275.46,23176.07,2000.5,15302.65,2038.61,1972.83
2014-07-10,3269.5,23238.99,2002.84,15216.47,2038.34,1964.68
2014-07-11,3293.73,23233.45,1988.74,15164.04,2046.96,1967.57
2014-07-14,3290.98,23346.67,1993.88,15296.82,2066.65,1977.1
2014-07-15,3291.42,23459.96,2012.72,15395.16,2070.36,1973.28
2014-07-16,3304.43,23523.28,2013.48,15379.3,2067.28,1981.57
2014-07-17,3306.89,23520.87,2020.9,15370.26,2055.59,1958.12
2014-07-18,3310.53,23454.79,2019.42,15215.71,2059.07,1978.22
2014-07-22,3316.91,23782.11,2028.93,15343.28,2075.48,1983.53
2014-07-23,3340.7,23971.87,2028.32,15328.56,2078.49,1987.01
2014-07-24,3353.89,24141.5,2026.62,15284.42,2105.06,1987.98
2014-07-25,3350.17,24216.01,2033.85,15457.87,2126.61,1978.34
2014-07-29,3356.08,24640.53,2061.97,15618.07,2183.19,1969.95
2014-07-30,3353.65,24732.21,2082.61,15646.23,2181.24,1970.07
2014-07-31,3374.06,24756.85,2076.12,15620.77,2201.56,1930.67
2014-08-01,3344.42,24532.43,2073.1,15523.11,2185.3,1925.15
2014-08-04,3318.4,24600.08,2080.42,15474.5,2223.33,1938.99
2014-08-05,3327.67,24648.26,2066.26,15320.31,2219.95,1920.21
2014-08-06,3320.23,24584.13,2060.73,15159.79,2217.47,1920.24
2014-08-07,3314.22,24387.56,2054.51,15232.37,2187.67,1909.57
2014-08-08,3288.89,24331.41,2031.1,14778.37,2194.43,1931.59
2014-08-11,3306.45,24646.02,2039.37,15130.52,2224.65,1936.92
2014-08-12,3303.39,24689.41,2041.47,15161.31,2221.59,1933.75
2014-08-13,3301.41,24890.34,2062.36,15213.63,2222.88,1946.72
2014-08-14,3294.83,24801.36,2063.22,15314.57,2206.47,1955.18
2014-08-18,3312.78,24955.46,2053.13,15322.6,2239.47,1971.74
2014-08-19,3316.43,25122.95,2071.14,15449.79,2245.33,1981.6
2014-08-20,3323.65,25159.76,2072.78,15454.45,2240.21,1986.51
2014-08-21,3324.09,24994.1,2044.21,15586.2,2230.46,1992.37
2014-08-22,3325.5,25112.23,2056.7,15539.19,2240.81,1988.4
2014-08-25,3330.28,25166.91,2060.89,15613.25,2229.27,1997.92
2014-08-26,3323.02,25074.5,2068.05,15521.22,2207.11,2000.02
2014-08-27,3341.46,24918.75,2074.93,15534.82,2209.47,2000.12
2014-08-28,3330.22,24741.0,2075.76,15459.86,2195.82,1996.74
2014-08-29,3327.09,24742.06,2068.54,15424.59,2217.2,2003.37
2014-09-02,3328.3,24749.02,2051.58,15668.6,2266.05,2002.28
2014-09-03,3348.77,25317.95,2051.2,15728.35,2288.63,2000.72
2014-09-04,3346.34,25297.92,2056.26,15676.18,2306.86,1997.65
2014-09-05,3341.73,25240.15,2049.41,15668.68,2326.43,2007.71
2014-09-11,3347.28,24662.64,2034.16,15909.2,2311.68,1997.45
2014-09-12,3345.55,24595.32,2041.86,15948.29,2331.95,1985.54
2014-09-16,3272.62,24136.01,2042.92,15911.53,2296.55,1998.98
2014-09-17,3296.48,24376.41,2062.61,15888.67,2307.89,2001.57
2014-09-18,3297.29,24168.72,2047.74,16067.57,2315.93,2011.36
2014-09-19,3305.05,24306.16,2053.82,16321.17,2329.45,2010.4
2014-09-22,3296.57,23955.49,2039.27,16205.9,2289.87,1994.29
2014-09-24,3292.81,23921.61,2035.64,16167.45,2343.57,1998.3
2014-09-25,3290.99,23768.13,2034.11,16374.14,2345.1,1965.99
2014-09-26,3292.21,23678.41,2031.64,16229.86,2347.72,1982.85
2014-09-29,3289.72,23229.21,2026.6,16310.64,2357.71,1977.8
2014-09-30,3276.74,22932.98,2020.09,16173.52,2363.87,1972.29
2014-10-08,3226.71,23263.33,1965.25,15595.98,2382.79,1968.89
2014-10-10,3223.87,23088.54,1940.92,15300.55,2374.54,1906.13
2014-10-14,3194.4,23047.97,1929.25,14936.51,2359.48,1877.7
2014-10-15,3198.72,23140.05,1925.91,15073.52,2373.67,1862.49
2014-10-16,3154.21,22900.94,1918.83,14738.38,2356.5,1862.76
2014-10-17,3167.73,23023.21,1900.66,14532.51,2341.18,1886.76
2014-10-20,3181.05,23070.26,1930.06,15111.23,2356.73,1904.01
