Date,STI,Hang_Seng,KOSPI,Nikkei_225,SP500,Shanghai_Composite
2015-01-30,3391.2,24507.05,1949.26,17674.39,1994.99,3210.36
2015-02-02,3423.35,24484.74,1952.68,17558.04,2020.85,3128.3
2015-02-03,3408.02,24554.78,1951.96,17335.85,2050.03,3204.91
2015-02-04,3417.57,24679.76,1962.79,17678.74,2041.51,3174.13
2015-02-05,3406.58,24765.49,1952.84,17504.62,2062.52,3136.53
2015-02-06,3431.36,24679.39,1955.52,17648.5,2055.47,3075.91
2015-02-09,3418.02,24521.0,1947.0,17711.93,2046.74,3095.12
2015-02-10,3434.24,24528.1,1935.86,17652.68,2068.59,3141.59
2015-02-12,3419.17,24422.15,1941.63,17979.72,2088.48,3173.42
2015-02-13,3426.22,24682.54,1957.5,17913.36,2096.99,3203.83
2015-02-17,3415.91,24784.88,1961.45,17987.09,2100.34,3246.91
2015-02-25,3440.83,24778.28,1990.47,18585.2,2113.86,3228.84
2015-02-26,3426.18,24902.06,1993.08,18785.79,2110.74,3298.36
2015-02-27,3402.86,24823.29,1985.8,18797.94,2104.5,3310.3
2015-03-02,3403.89,24887.44,1996.81,18826.88,2117.39,3336.28
2015-03-03,3422.11,24702.78,2001.38,18815.16,2107.78,3263.05
2015-03-04,3415.53,24465.38,1998.29,18703.6,2098.53,3279.53
2015-03-05,3395.27,24193.04,1998.38,18751.84,2101.04,3248.48
2015-03-06,3417.51,24164.0,2012.94,18971.0,2071.26,3241.19
2015-03-09,3404.57,24123.05,1992.82,18790.55,2079.43,3302.41
2015-03-10,3398.26,23896.98,1984.77,18665.11,2044.16,3286.07
2015-03-11,3378.59,23717.97,1980.83,18723.52,2040.24,3290.9
2015-03-12,3373.6,23797.96,1970.59,18991.11,2065.95,3349.32
2015-03-13,3362.77,23823.21,1985.79,19254.25,2053.4,3372.91
2015-03-16,3376.04,23949.55,1987.33,19246.06,2081.19,3449.3
2015-03-17,3369.95,23901.49,2029.91,19437.0,2074.28,3502.85
2015-03-18,3361.75,24120.08,2028.45,19544.48,2099.5,3577.3
2015-03-19,3386.16,24468.89,2037.89,19476.56,2089.27,3582.27
2015-03-20,3412.44,24375.24,2037.24,19560.22,2108.1,3617.32
2015-03-23,3410.13,24494.51,2036.59,19754.36,2104.42,3687.73
2015-03-24,3413.26,24399.6,2041.37,19713.45,2091.5,3691.41
2015-03-25,3419.02,24528.23,2042.81,19746.2,2061.05,3660.73
2015-03-26,3431.59,24497.08,2022.56,19471.12,2056.15,3682.09
2015-03-27,3450.1,24486.2,2019.8,19285.63,2061.02,3691.1
2015-03-30,3454.26,24855.12,2030.04,19411.4,2086.24,3786.57
2015-03-31,3447.01,24900.89,2041.03,19206.99,2067.89,3747.9
2015-04-01,3447.02,25082.75,2028.45,19034.84,2059.69,3810.29
2015-04-02,3453.75,25275.64,2029.07,19312.79,2066.96,3825.78
2015-04-08,3460.68,26236.86,2059.26,19789.81,2081.9,3994.81
2015-04-09,3460.3,26944.39,2058.87,19937.72,2091.18,3957.53
2015-04-10,3472.38,27272.39,2087.76,19907.63,2102.06,4034.31
2015-04-13,3484.39,28016.34,2098.92,19905.46,2092.43,4121.71
2015-04-14,3521.08,27561.49,2111.72,19908.68,2095.84,4135.56
2015-04-15,3539.95,27618.82,2119.96,19869.76,2106.63,4084.16
2015-04-16,3531.61,27739.71,2139.9,19885.77,2104.99,4194.82
2015-04-17,3525.19,27653.12,2143.5,19652.88,2081.18,4287.3
2015-04-20,3503.25,27094.93,2146.71,19634.49,2100.4,4217.08
2015-04-21,3508.61,27850.49,2144.79,19909.09,2097.29,4293.62
2015-04-22,3496.24,27933.85,2143.89,20133.9,2107.96,4398.49
2015-04-23,3502.75,27827.7,2173.41,20187.65,2112.93,4414.51
2015-04-24,3513.0,28060.98,2159.8,20020.04,2117.69,4393.69
2015-04-27,3515.85,28433.59,2157.54,19983.32,2108.92,4527.4
2015-04-28,3495.09,28442.75,2147.67,20058.95,2114.76,4476.21
2015-04-30,3487.39,28133.0,2127.17,19520.01,2085.51,4441.65
2015-05-07,3432.78,27289.97,2091.0,19291.99,2088.0,4112.21
2015-05-08,3452.01,27577.34,2085.52,19379.19,2116.1,4205.92
2015-05-11,3470.8,27718.2,2097.38,19620.91,2105.33,4333.58
2015-05-12,3442.33,27407.18,2096.77,19624.84,2099.12,4401.22
2015-05-13,3453.17,27249.28,2114.16,19764.72,2098.48,4375.76
2015-05-14,3455.78,27286.55,2120.33,19570.24,2121.1,4378.31
2015-05-15,3463.1,27822.28,2106.5,19732.92,2122.73,4308.69
2015-05-18,3459.57,27591.25,2113.72,19890.27,2129.2,4283.49
2015-05-19,3454.04,27693.54,2120.85,20026.38,2127.83,4417.55
2015-05-20,3439.68,27585.05,2139.54,20196.56,2125.85,4446.29
2015-05-21,3439.86,27523.72,2122.81,20202.87,2130.82,4529.42
2015-05-22,3450.18,27992.83,2146.1,20264.41,2126.06,4657.6
2015-05-26,3459.98,28249.86,2143.5,20437.48,2104.2,4910.9
2015-05-27,3424.94,28081.21,2107.5,20472.58,2123.48,4941.71
2015-05-28,3417.77,27454.31,2110.89,20551.46,2120.79,4620.27
2015-05-29,3392.11,27424.19,2114.8,20563.15,2107.39,4611.74
2015-06-02,3340.75,27466.72,2078.64,20543.19,2109.6,4910.53
2015-06-03,3349.84,27657.47,2063.16,20473.51,2114.07,4909.98
2015-06-04,3345.0,27551.89,2072.86,20488.19,2095.84,4947.1
2015-06-05,3333.67,27260.16,2068.1,20460.9,2092.83,5023.1
2015-06-08,3320.33,27316.28,2065.19,20457.19,2079.28,5131.88
2015-06-09,3295.13,26989.52,2064.03,20096.3,2080.15,5113.53
2015-06-10,3325.77,26687.64,2051.32,20046.36,2105.2,5106.04
2015-06-11,3347.67,26907.85,2056.61,20382.97,2108.86,5121.59
2015-06-12,3353.85,27280.54,2052.17,20407.08,2094.11,5166.35
2015-06-15,3323.13,26861.81,2042.32,20387.79,2084.43,5062.99
2015-06-16,3298.09,26566.7,2028.72,20257.94,2096.29,4887.43
2015-06-17,3325.91,26753.79,2034.86,20219.27,2100.44,4967.9
2015-06-18,3300.42,26694.66,2041.88,19990.82,2121.24,4785.36
2015-06-19,3300.96,26760.53,2046.96,20174.24,2109.99,4478.36
2015-06-23,3339.78,27333.46,2081.2,20809.42,2124.2,4576.49
2015-06-24,3351.33,27404.97,2085.53,20868.03,2108.58,4690.15
2015-06-25,3349.87,27145.75,2085.06,20771.4,2102.31,4527.78
2015-06-26,3320.9,26663.87,2090.26,20706.15,2101.49,4192.87
2015-06-29,3280.18,25966.98,2060.49,20109.95,2057.64,4053.03
2015-06-30,3317.33,26250.03,2074.2,20235.73,2063.11,4277.22
2015-07-02,3327.84,26282.32,2107.33,20522.5,2076.78,3912.77
2015-07-06,3332.94,25236.28,2053.93,20112.12,2068.76,3775.91
2015-07-07,3340.93,24975.31,2040.29,20376.59,2081.34,3727.12
2015-07-08,3284.99,23516.56,2016.21,19737.64,2046.68,3507.19
2015-07-09,3267.4,24392.79,2027.81,19855.5,2051.31,3709.33
2015-07-10,3279.88,24901.28,2031.17,19779.83,2076.62,3877.8
2015-07-13,3311.22,25224.01,2061.52,20089.77,2099.6,3970.39
2015-07-14,3316.5,25120.91,2059.23,20385.33,2108.95,3924.49
2015-07-15,3338.86,25055.76,2072.91,20463.33,2107.4,3805.7
2015-07-16,3353.45,25162.78,2087.89,20600.12,2124.29,3823.18
2015-07-21,3371.41,25536.43,2083.62,20841.97,2119.21,4017.68
2015-07-22,3359.17,25282.62,2064.73,20593.67,2114.15,4026.04
2015-07-23,3356.37,25398.85,2065.07,20683.95,2102.15,4123.92
2015-07-24,3352.65,25128.51,2045.96,20544.53,2079.65,4070.91
2015-07-27,3313.42,24351.96,2038.81,20350.1,2067.64,3725.56
2015-07-28,3281.09,24503.94,2039.1,20328.89,2093.25,3663.0
2015-07-29,3284.0,24619.45,2037.62,20302.91,2108.57,3789.17
2015-07-30,3249.52,24497.98,2019.03,20522.83,2108.63,3705.77
2015-07-31,3202.5,24636.28,2030.16,20585.24,2103.84,3663.73
2015-08-03,3192.79,24411.42,2008.49,20548.11,2098.04,3622.91
2015-08-04,3191.04,24406.12,2027.99,20520.36,2093.32,3756.54
2015-08-05,3191.39,24514.16,2029.76,20614.06,2099.84,3694.57
2015-08-06,3196.66,24375.28,2013.29,20664.44,2083.56,3661.54
2015-08-11,3153.06,24498.21,1986.65,20720.75,2084.07,3927.91
2015-08-12,3061.49,23916.02,1975.47,20392.77,2086.05,3886.32
2015-08-13,3091.78,24018.8,1983.46,20595.55,2083.39,3954.56
2015-08-17,3067.35,23814.65,1968.52,20620.26,2102.44,3993.67
2015-08-18,3049.65,23474.97,1956.26,20554.47,2096.92,3748.16
2015-08-19,3041.25,23167.85,1939.38,20222.63,2079.61,3794.11
2015-08-20,3009.78,22757.47,1914.55,20033.52,2035.73,3664.29
2015-08-21,2971.01,22409.62,1876.07,19435.83,1970.89,3507.74
2015-08-24,2843.39,21251.57,1829.81,18540.68,1893.21,3209.91
2015-08-25,2886.29,21404.96,1846.63,17806.7,1867.61,2964.97
2015-08-26,2873.0,21080.39,1894.09,18376.83,1940.51,2927.29
2015-08-27,2945.43,21838.54,1908.0,18574.44,1987.66,3083.59
2015-08-28,2955.94,21612.39,1937.67,19136.32,1988.87,3232.35
2015-08-31,2921.44,21670.58,1941.49,18890.48,1972.18,3205.99
2015-09-01,2882.77,21185.43,1914.23,18165.69,1913.85,3166.62
2015-09-02,2878.13,20934.94,1915.22,18095.4,1948.86,3160.17
2015-09-08,2885.32,21259.04,1878.68,17427.08,1969.41,3170.45
2015-09-09,2928.18,22131.31,1934.2,18770.51,1942.04,3243.09
2015-09-10,2888.03,21562.5,1962.11,18299.62,1952.29,3197.89
2015-09-14,2871.47,21561.9,1931.46,17965.7,1953.03,3114.8
2015-09-15,2841.94,21455.23,1937.56,18026.48,1978.09,3005.17
2015-09-16,2868.74,21966.66,1975.45,18171.6,1995.31,3152.26
2015-09-17,2895.81,21854.63,1976.49,18432.27,1990.2,3086.06
2015-09-18,2879.59,21920.83,1995.95,18070.21,1958.03,3097.92
2015-09-25,2832.64,21186.32,1942.85,17880.51,1931.34,3092.35
2015-09-30,2790.89,20846.3,1962.81,17388.15,1920.03,3052.78
2015-10-08,2947.03,22354.91,2019.53,18141.17,2013.43,3143.36
2015-10-13,2984.88,22600.46,2019.05,18234.74,2003.69,3293.23
2015-10-14,2983.92,22439.91,2009.55,17891.0,1994.24,3262.44
2015-10-15,3015.14,22888.17,2033.27,18096.9,2023.86,3338.07
2015-10-16,3030.61,23067.37,2030.26,18291.8,2033.11,3391.35
2015-10-19,3024.5,23075.61,2030.27,18131.23,2033.66,3386.7
2015-10-20,3019.03,22989.22,2039.36,18207.15,2030.77,3425.33
2015-10-22,3038.11,22845.37,2023.0,18435.87,2052.51,3368.74
2015-10-23,3068.46,23151.94,2040.4,18825.3,2075.15,3412.43
2015-10-26,3083.07,23116.25,2048.08,18947.12,2071.18,3429.58
2015-10-27,3052.53,23142.73,2044.65,18777.04,2065.89,3434.34
2015-10-28,3040.51,22956.57,2042.51,18903.02,2090.35,3375.2
2015-10-29,3001.51,22819.94,2034.16,18935.71,2089.41,3387.31
2015-10-30,2998.35,22640.04,2029.47,19083.1,2079.36,3382.56
2015-11-02,2974.41,22370.04,2035.24,18683.24,2104.05,3325.08
2015-11-04,3040.48,23053.57,2052.77,18926.91,2102.31,3459.64
2015-11-05,3023.65,23051.04,2049.41,19116.41,2099.93,3522.82
2015-11-06,3010.47,22867.33,2041.07,19265.6,2099.2,3590.03
2015-11-09,2997.72,22726.77,2025.7,19642.74,2078.58,3646.88
2015-11-11,2981.59,22352.17,1997.27,19691.39,2075.0,3650.25
2015-11-12,2959.01,22888.92,1993.36,19697.77,2045.97,3632.9
2015-11-13,2925.68,22396.14,1973.29,19596.91,2023.04,3580.84
2015-11-16,2915.73,22010.82,1943.02,19393.69,2053.19,3606.96
2015-11-17,2916.78,22264.25,1963.58,19630.63,2050.44,3604.79
2015-11-18,2886.08,22188.26,1962.88,19649.18,2083.58,3568.47
2015-11-19,2919.83,22500.22,1988.91,19859.81,2081.24,3617.06
2015-11-20,2917.91,22754.72,1989.86,19879.81,2089.17,3630.5
2015-11-24,2923.49,22587.63,2016.29,19924.89,2089.14,3616.11
2015-11-25,2891.58,22498.0,2009.42,19847.58,2088.87,3647.93
2015-11-27,2859.12,22068.32,2028.99,19883.94,2090.11,3436.3
2015-11-30,2855.94,21996.42,1991.97,19747.47,2080.41,3445.41
2015-12-01,2870.26,22381.35,2023.93,20012.4,2102.63,3456.31
2015-12-02,2883.64,22479.69,2009.29,19938.13,2079.51,3536.91
2015-12-03,2883.89,22417.01,1994.07,19939.9,2049.62,3584.82
2015-12-04,2879.05,22235.89,1974.4,19504.48,2091.69,3524.99
2015-12-07,2900.92,22203.22,1963.67,19698.15,2077.07,3536.93
2015-12-08,2876.03,21905.13,1949.04,19492.6,2063.59,3470.07
2015-12-09,2861.19,21803.76,1948.24,19301.07,2047.62,3472.44
2015-12-10,2848.46,21704.61,1952.07,19046.55,2052.23,3455.5
2015-12-11,2834.63,21464.05,1948.62,19230.48,2012.37,3434.58
2015-12-14,2815.04,21309.85,1927.82,18883.42,2021.94,3520.67
2015-12-15,2815.52,21274.37,1932.97,18565.9,2043.41,3510.35
2015-12-16,2840.92,21701.21,1969.4,19049.91,2073.07,3516.19
2015-12-17,2861.18,21872.06,1977.96,19353.56,2041.89,3580.0
2015-12-18,2852.84,21755.56,1975.32,18986.8,2005.55,3578.96
2015-12-21,2845.55,21791.68,1981.19,18916.02,2021.15,3642.47
2015-12-22,2852.97,21830.02,1992.56,18886.7,2038.97,3651.77
2015-12-24,2877.62,22138.13,1990.65,18789.69,2060.99,3612.49
2015-12-28,2875.32,21919.62,1964.06,18873.35,2056.5,3533.78
2015-12-29,2888.22,21999.62,1966.31,18982.23,2078.36,3563.74
2015-12-30,2885.51,21882.15,1961.31,19033.71,2063.36,3572.88
2016-01-04,2835.97,21327.12,1918.76,18450.98,2012.66,3296.26
2016-01-05,2834.23,21188.72,1930.53,18374.0,2016.71,3287.71
2016-01-06,2804.27,20980.81,1925.43,18191.32,1990.26,3361.84
2016-01-07,2729.91,20333.34,1904.33,17767.34,1943.09,3125.0
2016-01-08,2751.23,20453.71,1917.62,17697.96,1922.03,3186.41
2016-01-12,2691.78,19711.76,1890.86,17218.96,1938.68,3022.86
2016-01-13,2696.5,19934.88,1916.28,17715.63,1890.28,2949.6
2016-01-14,2644.57,19817.41,1900.01,17240.95,1921.84,3007.65
2016-01-15,2630.76,19520.77,1878.87,17147.11,1880.33,2900.97
2016-01-19,2638.47,19635.81,1889.64,17048.37,1881.33,3007.74
2016-01-20,2559.77,18886.3,1845.45,16416.19,1859.33,2976.69
2016-01-21,2532.7,18542.15,1840.53,16017.26,1868.99,2880.48
2016-01-22,2577.09,19080.51,1879.43,16958.53,1906.9,2916.56
2016-01-25,2582.64,19340.14,1893.43,17110.91,1877.08,2938.51
2016-01-26,2545.61,18860.8,1871.69,16708.9,1903.63,2749.78
2016-01-27,2546.18,19052.45,1897.87,17163.92,1882.95,2735.56
2016-01-28,2562.45,19195.83,1906.94,17041.45,1893.36,2655.66
2016-01-29,2629.11,19683.11,1912.06,17518.3,1940.24,2737.6
2016-02-01,2602.41,19595.5,1924.82,17865.23,1939.38,2688.85
2016-02-02,2579.23,19446.84,1906.6,17750.68,1903.03,2749.57
2016-02-03,2550.74,18991.59,1890.67,17191.25,1912.53,2739.25
2016-02-04,2558.49,19183.09,1916.26,17044.99,1915.45,2781.02
2016-02-05,2623.21,19288.17,1917.79,16819.59,1880.05,2763.49
2016-02-16,2644.58,19122.08,1888.3,16054.43,1895.58,2836.57
2016-02-17,2613.79,18924.57,1883.94,15836.36,1926.82,2867.34
2016-02-18,2657.57,19363.08,1908.84,16196.8,1917.83,2862.89
2016-02-19,2656.87,19285.5,1916.24,15967.17,1917.78,2860.02
2016-02-22,2660.65,19464.09,1916.36,16111.05,1945.5,2927.18
2016-02-23,2672.07,19414.78,1914.22,16052.05,1921.27,2903.33
2016-02-24,2619.96,19192.45,1912.53,15915.79,1929.8,2928.9
2016-02-25,2603.4,18888.75,1918.57,16140.34,1951.7,2741.25
2016-02-26,2649.38,19364.15,1920.16,16188.41,1948.05,2767.21
2016-02-29,2666.51,19111.93,1916.66,16026.76,1932.23,2687.98
2016-03-02,2726.96,20003.49,1947.42,16746.55,1986.45,2849.68
2016-03-03,2787.62,19941.76,1958.17,16960.16,1993.4,2859.76
2016-03-04,2837.0,20176.7,1955.63,17014.78,1999.99,2874.15
2016-03-07,2823.51,20159.72,1957.87,16911.32,2001.76,2897.34
2016-03-08,2778.77,20011.58,1946.12,16783.15,1979.26,2901.39
2016-03-09,2810.43,19996.26,1952.95,16642.2,1989.26,2862.56
2016-03-10,2809.12,19984.42,1969.33,16852.35,1989.57,2804.73
2016-03-11,2828.86,20199.6,1971.41,16938.87,2022.19,2810.31
2016-03-14,2847.06,20435.34,1972.27,17233.75,2019.64,2859.5
2016-03-15,2839.44,20288.77,1969.97,17117.07,2015.93,2864.37
2016-03-16,2844.21,20257.7,1974.9,16974.45,2027.22,2870.43
2016-03-17,2880.17,20503.81,1987.99,16936.38,2040.59,2904.83
2016-03-18,2906.8,20671.63,1992.12,16724.81,2049.58,2955.15
2016-03-22,2880.65,20666.75,1996.81,17048.55,2049.8,2999.36
2016-03-23,2881.98,20615.23,1995.12,17000.98,2036.71,3009.96
2016-03-24,2847.39,20345.61,1985.97,16892.33,2035.94,2960.97
2016-03-29,2819.08,20366.3,1994.91,17103.53,2055.01,2919.83
2016-03-30,2872.78,20803.39,2002.14,16878.96,2063.95,3000.65
2016-03-31,2840.9,20776.7,1995.85,16758.67,2059.74,3003.92
2016-04-01,2818.49,20498.92,1973.57,16164.16,2072.78,3009.53
2016-04-05,2800.92,20177.0,1962.74,15732.82,2045.17,3053.06
2016-04-06,2811.25,20206.67,1971.32,15715.36,2066.66,3050.59
2016-04-07,2813.59,20266.05,1973.89,15749.84,2041.91,3008.42
2016-04-08,2808.32,20370.4,1972.05,15821.52,2047.6,2984.96
2016-04-11,2809.24,20440.81,1970.37,15751.13,2041.99,3033.96
2016-04-12,2814.65,20504.44,1981.32,15928.79,2061.72,3023.65
2016-04-14,2913.93,21337.81,2015.93,16911.05,2082.78,3082.36
2016-04-15,2923.94,21316.47,2014.71,16848.03,2080.73,3078.12
2016-04-18,2917.75,21161.5,2009.1,16275.95,2094.34,3033.66
2016-04-19,2951.81,21436.21,2011.36,16874.44,2100.8,3042.82
2016-04-20,2949.95,21236.31,2005.83,16906.54,2102.4,2972.58
2016-04-21,2960.78,21622.25,2022.1,17363.62,2091.48,2952.89
2016-04-22,2940.43,21467.04,2015.49,17572.49,2091.58,2959.24
2016-04-25,2900.28,21304.44,2014.55,17439.3,2087.79,2946.67
2016-04-26,2894.66,21407.27,2019.63,17353.28,2091.7,2964.7
2016-04-27,2874.72,21361.6,2015.4,17290.49,2095.15,2953.67
2016-04-28,2862.3,21388.03,2000.93,16666.05,2075.81,2945.59
2016-05-09,2766.06,20156.81,1967.81,16216.03,2058.69,2832.11
2016-05-10,2741.15,20242.68,1982.5,16565.19,2084.39,2832.59
2016-05-11,2732.87,20055.29,1980.1,16579.01,2064.46,2837.04
2016-05-12,2745.39,19915.46,1977.49,16646.34,2064.11,2835.86
2016-05-13,2734.91,19719.29,1966.99,16412.21,2046.61,2827.11
2016-05-16,2736.06,19883.95,1967.91,16466.4,2066.66,2850.86
2016-05-17,2781.11,20118.8,1968.06,16652.8,2047.21,2843.68
2016-05-18,2777.11,19826.41,1956.73,16644.69,2047.63,2807.51
2016-05-19,2740.11,19694.33,1946.78,16646.66,2040.04,2806.91
2016-05-20,2763.82,19852.2,1947.67,16736.35,2052.32,2825.48
2016-05-23,2766.93,19809.03,1955.25,16654.6,2048.04,2843.65
2016-05-24,2750.23,19830.43,1937.68,16498.76,2076.06,2821.67
2016-05-25,2766.66,20368.05,1960.51,16757.35,2090.54,2815.09
2016-05-26,2773.31,20397.11,1957.06,16772.46,2090.1,2822.44
2016-05-27,2802.51,20576.77,1969.17,16834.84,2099.06,2821.05
2016-05-31,2791.06,20815.09,1983.4,17234.98,2096.95,2916.62
2016-06-01,2790.54,20760.98,1982.72,16955.73,2099.33,2913.51
2016-06-02,2795.09,20859.22,1985.11,16562.55,2105.26,2925.23
2016-06-03,2809.23,20947.24,1985.84,16642.23,2099.13,2938.68
2016-06-07,2848.09,21328.24,2011.63,16675.45,2112.13,2936.04
2016-06-08,2862.38,21297.88,2027.08,16830.92,2119.12,2927.16
2016-06-13,2785.43,20512.99,1979.06,16019.18,2079.06,2833.07
2016-06-14,2768.33,20387.53,1972.03,15859.0,2075.32,2842.19
2016-06-15,2774.25,20467.52,1968.83,15919.58,2071.5,2887.21
2016-06-16,2751.56,20038.42,1951.99,15434.14,2077.99,2872.82
2016-06-17,2763.42,20169.98,1953.4,15599.66,2071.22,2885.1
2016-06-20,2800.87,20510.2,1981.12,15965.3,2083.25,2888.81
2016-06-21,2789.45,20668.44,1982.7,16169.11,2088.9,2878.56
2016-06-22,2786.13,20795.12,1992.58,16065.72,2085.45,2905.55
2016-06-23,2793.85,20868.34,1986.71,16238.35,2113.32,2891.96
2016-06-24,2735.39,20259.13,1925.24,14952.02,2037.41,2854.29
2016-06-27,2729.85,20227.3,1926.85,15309.21,2000.54,2895.7
2016-06-28,2756.53,20172.46,1936.22,15323.14,2036.09,2912.56
2016-06-29,2792.73,20436.12,1956.36,15566.83,2070.77,2931.59
2016-06-30,2840.93,20794.37,1970.35,15575.92,2098.86,2929.61
2016-07-05,2864.67,20750.72,1989.85,15669.33,2088.55,3006.39
2016-07-07,2862.17,20706.92,1974.08,15276.24,2097.9,3016.85
2016-07-08,2847.04,20564.17,1963.1,15106.98,2129.9,2988.09
2016-07-11,2876.14,20880.5,1988.54,15708.82,2137.16,2994.92
2016-07-12,2901.82,21224.74,1991.23,16095.65,2152.14,3049.38
2016-07-13,2910.65,21322.37,2005.55,16231.43,2152.43,3060.69
2016-07-14,2906.92,21561.06,2008.77,16385.89,2163.75,3054.02
2016-07-15,2925.35,21659.25,2017.26,16497.85,2161.74,3054.3
2016-07-19,2919.54,21673.2,2016.89,16723.31,2163.78,3036.6
2016-07-20,2945.74,21882.48,2015.46,16681.89,2173.02,3027.9
2016-07-21,2940.48,22000.49,2012.22,16810.22,2165.17,3039.01
2016-07-22,2945.35,21964.27,2010.34,16627.25,2175.03,3012.82
2016-07-25,2929.85,21993.44,2012.32,16620.29,2168.48,3015.83
2016-07-26,2933.44,22129.73,2027.34,16383.04,2169.18,3050.17
2016-07-27,2941.49,22218.99,2025.05,16664.82,2166.58,2992.0
2016-07-28,2918.62,22174.34,2021.1,16476.84,2170.06,2994.32
2016-07-29,2868.69,21891.37,2016.19,16569.27,2173.6,2979.34
2016-08-01,2892.52,22129.14,2029.61,16635.77,2170.84,2953.39
2016-08-03,2827.58,21739.12,1994.79,16083.11,2163.79,2978.46
2016-08-04,2831.96,21832.23,2000.03,16254.89,2164.25,2982.43
2016-08-05,2828.17,22146.09,2017.94,16254.45,2182.87,2976.7
2016-08-08,2870.78,22494.76,2031.12,16650.57,2180.89,3004.28
2016-08-10,2875.57,22492.43,2044.64,16735.12,2175.49,3018.75
2016-08-12,2867.4,22766.91,2050.47,16919.92,2184.05,3050.67
2016-08-16,2858.8,22910.84,2047.76,16596.51,2178.15,3110.04
2016-08-17,2843.35,22799.78,2043.75,16745.64,2182.22,3109.55
2016-08-18,2836.98,23023.16,2055.47,16486.01,2187.02,3104.11
2016-08-19,2844.02,22937.22,2056.24,16545.82,2183.87,3108.1
2016-08-22,2841.19,22997.91,2042.16,16598.19,2182.64,3084.8
2016-08-23,2850.43,22998.93,2049.93,16497.36,2186.9,3089.71
2016-08-24,2869.57,22820.78,2043.76,16597.3,2175.44,3085.88
2016-08-25,2876.93,22814.95,2042.92,16555.95,2172.47,3068.33
2016-08-26,2857.65,22909.54,2037.5,16360.71,2169.04,3070.31
2016-08-29,2829.43,22821.34,2032.35,16737.49,2180.38,3070.03
2016-08-30,2828.39,23016.11,2039.74,16725.36,2176.12,3074.68
2016-08-31,2820.59,22976.88,2034.65,16887.4,2170.95,3085.49
2016-09-01,2816.47,23162.34,2032.72,16926.84,2170.86,3063.3
2016-09-02,2803.92,23266.7,2038.31,16925.68,2179.98,3067.35
2016-09-06,2896.55,23787.68,2066.53,17081.98,2186.48,3090.71
2016-09-07,2893.65,23741.81,2061.88,17012.44,2186.16,3091.93
2016-09-08,2894.48,23919.34,2063.73,16958.77,2181.3,3095.95
2016-09-09,2873.33,24099.7,2037.87,16965.76,2127.81,3078.85
2016-09-13,2818.38,23215.76,1999.36,16729.04,2127.02,3023.51
2016-09-20,2854.69,23530.86,2025.71,16492.15,2139.76,3023.0
2016-09-21,2850.74,23669.9,2035.99,16807.62,2163.12,3025.87
2016-09-23,2856.95,23686.48,2054.07,16754.02,2164.69,3033.9
2016-09-26,2849.94,23317.92,2047.11,16544.56,2146.1,2980.43
2016-09-27,2860.23,23571.9,2062.82,16683.93,2159.93,2998.17
2016-09-28,2858.01,23619.65,2053.06,16465.4,2171.37,2987.86
2016-09-29,2885.71,23739.47,2068.72,16693.71,2151.13,2998.48
2016-09-30,2869.47,23297.15,2043.63,16449.84,2168.27,3004.7
2016-10-11,2856.13,23549.52,2031.93,17024.76,2136.73,3065.25
2016-10-12,2813.71,23407.05,2033.73,16840.0,2139.18,3058.5
2016-10-13,2805.48,23031.3,2015.44,16774.24,2132.55,3061.35
2016-10-14,2815.24,23233.31,2022.66,16856.37,2132.98,3063.81
2016-10-17,2817.07,23037.54,2027.61,16900.12,2126.5,3041.17
2016-10-18,2830.63,23394.39,2040.43,16963.61,2139.6,3083.88
2016-10-19,2844.62,23304.97,2040.94,16998.91,2144.29,3084.72
2016-10-20,2842.62,23374.4,2040.6,17235.5,2141.34,3084.46
2016-10-24,2856.68,23604.08,2047.74,17234.42,2151.33,3128.25
2016-10-25,2854.05,23565.11,2037.17,17365.25,2143.16,3131.94
2016-10-26,2828.57,23325.43,2013.89,17391.84,2139.43,3116.31
2016-10-27,2828.94,23132.35,2024.12,17336.42,2133.04,3112.35
2016-10-28,2816.26,22954.81,2019.42,17446.41,2126.41,3104.27
2016-10-31,2813.87,22934.54,2008.19,17425.02,2126.15,3100.49
2016-11-01,2813.69,23147.07,2007.39,17442.4,2111.72,3122.44
2016-11-02,2807.14,22810.5,1978.94,17134.68,2097.94,3102.73
2016-11-04,2788.8,22642.62,1982.02,16905.36,2085.18,3125.32
2016-11-07,2800.95,22801.4,1997.58,17177.21,2131.52,3133.33
2016-11-08,2820.24,22909.47,2003.38,17171.38,2139.56,3147.89
2016-11-09,2789.88,22415.19,1958.38,16251.54,2163.26,3128.37
2016-11-10,2834.09,22839.11,2002.6,17344.42,2167.48,3171.28
2016-11-11,2814.6,22531.09,1984.43,17374.79,2164.45,3196.04
2016-11-14,2787.27,22222.22,1974.4,17672.62,2164.2,3210.37
2016-11-15,2797.55,22323.91,1967.53,17668.15,2180.39,3206.99
2016-11-16,2793.99,22280.53,1979.65,17862.21,2176.94,3205.06
2016-11-17,2813.48,22262.88,1980.55,17862.63,2187.12,3208.45
2016-11-18,2838.65,22344.21,1974.58,17967.41,2181.9,3192.86
2016-11-21,2816.67,22357.78,1966.05,18106.02,2198.18,3218.15
2016-11-22,2822.2,22678.07,1983.47,18162.94,2202.94,3248.35
2016-11-25,2859.33,22723.45,1974.46,18381.22,2213.35,3261.94
2016-11-28,2874.65,22830.57,1978.13,18356.89,2201.72,3277.0
